crop,class_name,file_name,relative_path,absolute_path,width,height,channels,format,size_bytes,sha256,split
cotton,Fusarium Wilt,fusarium_(268).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(268).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(268).png,700,700,3,JPEG,39133,f886b34ff9ca2994a1ed2bccba1dd9b2526e4febea58526220aa9ee101c87ac6,train
cotton,Fusarium Wilt,fusarium_(34).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(34).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(34).png,700,700,3,JPEG,43983,b5c0d65519c6dfb49706683e16989fbec013b31c9e375913efcf413196d62e0c,train
cotton,Verticillium Wilt,verticillium_(309).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Verticillium Wilt\verticillium_(309).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Verticillium Wilt\verticillium_(309).png,700,700,3,JPEG,49533,7d4c1e2965de9cded704b3c2200d398abbd2ad62fefe219caf56dc8dcf06ea4e,train
cotton,Verticillium Wilt,verticillium_(47).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Verticillium Wilt\verticillium_(47).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Verticillium Wilt\verticillium_(47).png,700,700,3,JPEG,50119,1d89c0361aff8ca8b15efcb189b4a62b8203e17c1f141008be8eb9ad5139bf60,train
cotton,Fusarium Wilt,fusarium_(136).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(136).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(136).png,700,700,3,JPEG,51968,52002cbff64b6a945d46b98f989facff7feb02f83eea32db34426161c8bd6940,train
cotton,Bacterial Blight,bacterial_(151).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Bacterial Blight\bacterial_(151).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Bacterial Blight\bacterial_(151).png,700,700,3,JPEG,27814,5760a3da1260f3df0a5d665af579dc9f6866d49d36f0683c0a85a7b7cad3338d,train
cotton,Fusarium Wilt,fusarium_(233).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(233).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(233).png,700,700,3,JPEG,48468,1dce623cd06f8a4a310a5a00764187c0021088af09e2c24233f1818d02249f7b,train
cotton,Verticillium Wilt,verticillium_(259).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Verticillium Wilt\verticillium_(259).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Verticillium Wilt\verticillium_(259).png,700,700,3,JPEG,59083,f2619b1c35e6ecbb8d96d6d60ae3bb752974698c03453cc33fc8e77faa004b71,train
cotton,Healthy Leaf,healthy_(308).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Healthy Leaf\healthy_(308).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Healthy Leaf\healthy_(308).png,700,700,3,JPEG,39722,158d0dffa31fdb0098c53d84a3edcf90b8a5c53d06ccb91630bf058c7020fa97,train
cotton,Healthy Leaf,healthy_(88).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Healthy Leaf\healthy_(88).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Healthy Leaf\healthy_(88).png,700,700,3,JPEG,42749,ece4db90487c2d67cc849e4200d970fc219ef9358f568388a68a8bb0aae4e80c,train
cotton,Bacterial Blight,bacterial_(40).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Bacterial Blight\bacterial_(40).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Bacterial Blight\bacterial_(40).png,700,700,3,JPEG,38216,5fbf9af31616d694db2e86e5f10c0726d3b8980e4d8c3e84114aa113f3bf6e63,train
cotton,Verticillium Wilt,verticillium_(268).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Verticillium Wilt\verticillium_(268).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Verticillium Wilt\verticillium_(268).png,700,700,3,JPEG,64343,754587371c8cd6fddc3b2e5a990dffe6388862a04eecd2f425828ef0a9ba5b4d,train
cotton,Verticillium Wilt,verticillium_(158).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Verticillium Wilt\verticillium_(158).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Verticillium Wilt\verticillium_(158).png,700,700,3,JPEG,32243,fed7a74466d24a93e23319c6a9956f4fd7d67dc607c3a739c3e2b4b1115369e3,train
cotton,Bacterial Blight,bacterial_(2).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Bacterial Blight\bacterial_(2).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Bacterial Blight\bacterial_(2).png,700,700,3,JPEG,74333,2460f5402cc27202dfb1e28f34a76b4e0f83173662d55ce42bd888e12301535a,train
cotton,Bacterial Blight,bacterial_(110).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Bacterial Blight\bacterial_(110).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Bacterial Blight\bacterial_(110).png,700,700,3,JPEG,35963,6dd353b96073fc75c9f2d0316395f9af13b49189a0ffafe7d3ecb96e5b5ba950,train
cotton,Fusarium Wilt,fusarium_(278).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(278).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(278).png,700,700,3,JPEG,40347,d21614c3a4fb67bbb483a98e1f8147132b84bd4fba5b68589c0ca444555c6b7a,train
cotton,Verticillium Wilt,verticillium_(226).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Verticillium Wilt\verticillium_(226).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Verticillium Wilt\verticillium_(226).png,700,700,3,JPEG,41132,56bea3f6e5ed0025396c4fb89f2404562bb796e783f284f486c8c8b3ffd0a036,train
cotton,Fusarium Wilt,fusarium_(91).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(91).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(91).png,700,700,3,JPEG,60673,c34b2d3d0f90048a1498dbaf9139487b5709711a4865cc7174621eea3342bf5f,train
cotton,Verticillium Wilt,verticillium_(80).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Verticillium Wilt\verticillium_(80).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Verticillium Wilt\verticillium_(80).png,700,700,3,JPEG,61617,268b58bf0f1128d68d1f8278deb298d3e562eaad0f8f9d00a1a5458c233065c3,train
cotton,Verticillium Wilt,verticillium_(299).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Verticillium Wilt\verticillium_(299).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Verticillium Wilt\verticillium_(299).png,700,700,3,JPEG,48243,cc5dbbfa5b0969908aff3cd4c729580895b94b8fbc4dd2a2c748fc81e91f4d29,train
cotton,Healthy Leaf,healthy_(273).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Healthy Leaf\healthy_(273).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Healthy Leaf\healthy_(273).png,700,700,3,JPEG,50932,007d7bc7932f36df9dd88edf3221c23fa10aefbb498db3c75296ec4b1283de94,train
cotton,Bacterial Blight,bacterial_(197).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Bacterial Blight\bacterial_(197).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Bacterial Blight\bacterial_(197).png,700,700,3,JPEG,71069,a042abf0ae877f2c3469ab566b74658f4c52868bdea7a114fdbb9f50bfb84ea1,train
cotton,Verticillium Wilt,verticillium_(293).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Verticillium Wilt\verticillium_(293).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Verticillium Wilt\verticillium_(293).png,700,700,3,JPEG,51477,0ccdce3b1e4812d664acddc2c9d913c7ad2bbb841e6a4ce8d55de84927d1c3bb,train
cotton,Alternaria Leaf Spot,alternaria_(85).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Alternaria Leaf Spot\alternaria_(85).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Alternaria Leaf Spot\alternaria_(85).png,700,700,3,JPEG,42333,0258ef8b6ab55d3b48c011a7d8068ade3e6009ddd8cdc5cda5d65d16bc49d32b,train
cotton,Bacterial Blight,bacterial_(60).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Bacterial Blight\bacterial_(60).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Bacterial Blight\bacterial_(60).png,700,700,3,JPEG,36891,d8a3fae1f6aadb1be9e091d2c7bdfbf5735c13030ac19f86ab9991506ded9dc2,train
cotton,Fusarium Wilt,fusarium_(194).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(194).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(194).png,700,700,3,JPEG,50318,12ad5e5447108a3c9c7eed32e2cc2448b9d0bcc505dcb17c618914a87b302b92,train
cotton,Fusarium Wilt,fusarium_(295).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(295).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(295).png,700,700,3,JPEG,43492,53f50ead281f32f26e28fc5634c8de780f119dce40e10bfe06937f92394a826f,train
cotton,Verticillium Wilt,verticillium_(149).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Verticillium Wilt\verticillium_(149).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Verticillium Wilt\verticillium_(149).png,700,700,3,JPEG,35860,38867e830afd85fb9809d6e68ad1d72618c187e39828d79783227e7f648183cb,train
cotton,Verticillium Wilt,verticillium_(305).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Verticillium Wilt\verticillium_(305).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Verticillium Wilt\verticillium_(305).png,700,700,3,JPEG,63663,e8dfc5de50fc4303866a6cb8688a4c9c84dafc44358a149467b6c68293f34407,train
cotton,Alternaria Leaf Spot,alternaria_(49).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Alternaria Leaf Spot\alternaria_(49).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Alternaria Leaf Spot\alternaria_(49).png,700,700,3,JPEG,37481,09eff3e813ce874c63569d478e1b384d3ea2364ed002e2d067cc19b249dc3466,train
cotton,Fusarium Wilt,fusarium_(114).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(114).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(114).png,700,700,3,JPEG,41345,f7d8d3fe33534e594b90b5dc83ca6bd259b2c1c084cc10bf82f5a51b8fd7b9ca,train
cotton,Verticillium Wilt,verticillium_(177).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Verticillium Wilt\verticillium_(177).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Verticillium Wilt\verticillium_(177).png,700,700,3,JPEG,41455,fc3d4ba984acab2d69c7e61f8dbd8045f0adba02fab600ddc285d58209f5c6e9,train
cotton,Bacterial Blight,bacterial_(139).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Bacterial Blight\bacterial_(139).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Bacterial Blight\bacterial_(139).png,700,700,3,JPEG,49889,a61e3eae9d9d9e7063fdbd6e66a0c201deb2507c3769c12a3c2d43004e253a97,train
cotton,Fusarium Wilt,fusarium_(250).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(250).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(250).png,700,700,3,JPEG,39422,fb776ff21c23e3fc38c68adc766fa6ffb87963e5a7ab4084227ecd5547a92ef2,train
cotton,Fusarium Wilt,fusarium_(172).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(172).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(172).png,700,700,3,JPEG,50284,c1e2df95517cf795b7de63f0524b2e15dc21d4a4334880c0ba577ef9c0cf6578,train
cotton,Fusarium Wilt,fusarium_(203).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(203).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(203).png,700,700,3,JPEG,49675,f303fedac4ada3a106a5ad3802eb18b3a04d0bbcd1f771043b91c1dfd5a80da8,train
cotton,Bacterial Blight,bacterial_(76).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Bacterial Blight\bacterial_(76).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Bacterial Blight\bacterial_(76).png,700,700,3,JPEG,38837,d8986d2f3be76aae9738c0b65c4251a2ff27360678d4f8dcb8c241cf2c2855b7,train
cotton,Fusarium Wilt,fusarium_(30).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(30).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(30).png,700,700,3,JPEG,46858,aaeddac35afe1bcb33c58f0bc32cab86c2f1529d8f434c0d56ed20d1ffa12b27,train
cotton,Bacterial Blight,bacterial_(72).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Bacterial Blight\bacterial_(72).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Bacterial Blight\bacterial_(72).png,700,700,3,JPEG,32856,ba07bfd7c502bd9115f6d7f906c2f2078650237cc61f62c31e40cacf306b5600,train
cotton,Verticillium Wilt,verticillium_(168).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Verticillium Wilt\verticillium_(168).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Verticillium Wilt\verticillium_(168).png,700,700,3,JPEG,59419,00710c147c0145bc557004a59eee38cefeb2a7e3c443ac606e5c89ecad041ab0,train
cotton,Fusarium Wilt,fusarium_(44).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(44).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(44).png,700,700,3,JPEG,47263,f277ed1d128afc66ffbe6c72ad60d00f0a7ac843a12363b2018642b5fce75958,train
cotton,Alternaria Leaf Spot,alternaria_(125).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Alternaria Leaf Spot\alternaria_(125).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Alternaria Leaf Spot\alternaria_(125).png,700,700,3,JPEG,44825,1908400e654d5860a8afdd8a69b5b1a654381ffd3cdb9f2265679ddd7a47f850,train
cotton,Fusarium Wilt,fusarium_(307).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(307).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(307).png,700,700,3,JPEG,46380,804025a7e07b20db9331edbdefcc2ecaa062e6d9c0e873767e18004dff7c3ca4,train
cotton,Fusarium Wilt,fusarium_(200).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(200).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(200).png,700,700,3,JPEG,48103,69336cef90d37c6b8acf39702bbfd111d1467516fab585d716e6f60c5ddac43d,train
cotton,Alternaria Leaf Spot,alternaria_(104).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Alternaria Leaf Spot\alternaria_(104).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Alternaria Leaf Spot\alternaria_(104).png,700,700,3,JPEG,35501,7dda5a4f29329acdb7003cdb3ada3c01a205c9570b9b648332b55281ef3d8422,train
cotton,Fusarium Wilt,fusarium_(128).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(128).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(128).png,700,700,3,JPEG,53815,fc7170d466f1ed843fec837d911afdd2dcc83b6939209542a6b6d67f04420d10,train
cotton,Bacterial Blight,bacterial_(123).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Bacterial Blight\bacterial_(123).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Bacterial Blight\bacterial_(123).png,700,700,3,JPEG,37729,fff40642ee950b4b17257c56d8c9b9be8ffb062f4a8adf1986c8182d4ad06f05,train
cotton,Verticillium Wilt,verticillium_(223).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Verticillium Wilt\verticillium_(223).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Verticillium Wilt\verticillium_(223).png,700,700,3,JPEG,47607,ff1c06c41820745748344c69e07dcddaeac84c97299598475b40ce5197f7de93,train
cotton,Alternaria Leaf Spot,alternaria_(127).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Alternaria Leaf Spot\alternaria_(127).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Alternaria Leaf Spot\alternaria_(127).png,700,700,3,JPEG,40761,2e9416004103b45100c69c25469b99fb99b8fb78f3882b91f5fa5859a33718df,train
cotton,Bacterial Blight,bacterial_(30).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Bacterial Blight\bacterial_(30).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Bacterial Blight\bacterial_(30).png,700,700,3,JPEG,48501,aec3d91fceaf5d79f4ea32150d1662dba3c4026d86ecac359d76ba4ae7018539,train
cotton,Fusarium Wilt,fusarium_(118).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(118).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(118).png,700,700,3,JPEG,68201,8f16edb2f283fc788f11b0ee0e0bd2fd49ee481503b1ac8a9d0ab0ac924d7028,train
cotton,Healthy Leaf,healthy_(208).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Healthy Leaf\healthy_(208).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Healthy Leaf\healthy_(208).png,700,700,3,JPEG,41965,dd05bb0cc1742c5c6abb10ded6c0d5b72356701604bbca8faeef882e8e6363fb,train
cotton,Alternaria Leaf Spot,alternaria_(9).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Alternaria Leaf Spot\alternaria_(9).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Alternaria Leaf Spot\alternaria_(9).png,700,700,3,JPEG,53612,73b07a5daaec5ded789897d3c09b864de39b8ad8c4ea6dccfe05e2b3669e3a2e,train
cotton,Fusarium Wilt,fusarium_(322).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(322).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(322).png,700,700,3,JPEG,42302,7e0f38dfc962b185951f5e3161098733a60ce03be526b36c65e12a56fd13e4f4,train
cotton,Healthy Leaf,healthy_(75).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Healthy Leaf\healthy_(75).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Healthy Leaf\healthy_(75).png,700,700,3,JPEG,45199,4b23df86db98f3098a6c06d3828f828dfb8e88c315a4f3be592b291aea7ac3ac,train
cotton,Bacterial Blight,bacterial_(17).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Bacterial Blight\bacterial_(17).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Bacterial Blight\bacterial_(17).png,700,700,3,JPEG,59740,772eec48e8f2034900cb92db612dff3544671ad8988eb72af71e929264be6685,train
cotton,Verticillium Wilt,verticillium_(54).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Verticillium Wilt\verticillium_(54).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Verticillium Wilt\verticillium_(54).png,700,700,3,JPEG,56079,999ebe0cb2cbbb25501eb1c3cfdb08f436f6941ff4a3150be13d90a4829cc26b,train
cotton,Fusarium Wilt,fusarium_(256).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(256).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(256).png,700,700,3,JPEG,38547,d3b7fc29d2f60c2a4dce5580c014aff945a7a4a73ba3b0ac8a71b2dc8d695ad2,train
cotton,Fusarium Wilt,fusarium_(64).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(64).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(64).png,700,700,3,JPEG,48010,f4b955bc762ff9426a001b7e58fd949dcd1d8f84677936715ed17e9346681223,train
cotton,Alternaria Leaf Spot,alternaria_(27).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Alternaria Leaf Spot\alternaria_(27).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Alternaria Leaf Spot\alternaria_(27).png,700,700,3,JPEG,37073,36aab3b18133e946381727b0d31f86c694169fef1886ee5496212fdc6a49f54f,train
cotton,Fusarium Wilt,fusarium_(166).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(166).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(166).png,700,700,3,JPEG,38302,654dc4dd2e77d5aa7081e73572f9e36ad6f426575a194f49b17239da354a4b8a,train
cotton,Verticillium Wilt,verticillium_(14).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Verticillium Wilt\verticillium_(14).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Verticillium Wilt\verticillium_(14).png,700,700,3,JPEG,46308,c75ea65ade0e8c01cb754622bfd079043a00025cda9c9935a1fd01368af83e26,train
cotton,Fusarium Wilt,fusarium_(259).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(259).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(259).png,700,700,3,JPEG,41714,d2a19d8c9df07b807200d70700318bf5d20de5e1983638ec233d87e75d25d640,train
cotton,Verticillium Wilt,verticillium_(272).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Verticillium Wilt\verticillium_(272).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Verticillium Wilt\verticillium_(272).png,700,700,3,JPEG,45873,0241ad154b5ef942b325810b80efb25dfb6d5d8279726ad3ac6605277d43b8d6,train
cotton,Fusarium Wilt,fusarium_(169).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(169).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Fusarium Wilt\fusarium_(169).png,700,700,3,JPEG,38463,9d94c497f4dbf54ef707ab69b4905db03d96348ca804f195387280bdf8698608,train
cotton,Verticillium Wilt,verticillium_(303).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Verticillium Wilt\verticillium_(303).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Verticillium Wilt\verticillium_(303).png,700,700,3,JPEG,33684,fc228d01ce51b5f298adea8034f8d006307030db9b2d19303f46fa4f71d2c43c,train
cotton,Verticillium Wilt,verticillium_(287).png,data\raw\cotton\cotton_original\Cotton_Original_Dataset\Verticillium Wilt\verticillium_(287).png,D:\ZaraiAI_Tomato_Cotton_Wheat\data\raw\cotton\cotton_original\Cotton_Original_Dataset\Verticillium Wilt\verticillium_(287).png,700,700,3,JPEG,60057,7b0af83eb3aeebdef3ed419fd75161d74735cb30ea4fb2df30b666f78b97c8b9,train
